carID,price
105187,31333.18947910543
81613,20907.241488472213
103906,6649.588176381326
105729,7882.726606557838
100637,16540.932276339514
82861,7802.767564327518
107823,16601.579448798544
85274,14364.803439679918
88926,14622.670700010482
87871,10773.696705098824
97970,6875.577016811726
98044,8322.91113461799
90277,7120.750670210123
85647,12722.151005592033
107447,17909.606628756446
79418,7962.732943921261
80383,27282.201616192688
79894,16433.852596117784
105875,7066.104528562624
86032,11424.66176798035
104423,15777.51773994067
78437,13955.6441264717
79480,17731.033424750338
89973,5701.899186054097
94007,28635.238050882333
93952,15453.73733041105
84548,3649.9160759543697
97885,11207.427301535661
86571,10279.780693678464
77839,37467.42148889897
102201,5499.5321780906215
98731,7968.561604268635
82395,17758.920854238906
76816,32845.51158757813
97956,8423.1097761759
86012,13077.304008990934
106393,21547.21193085889
81832,25823.461712669647
82787,19591.29201432776
103974,6629.738419715206
100725,10813.682123285344
86552,7101.428299116757
80174,14121.231300617956
99189,15402.047320016029
102543,13293.046322158563
98518,14398.323217600395
100334,9498.411444008017
92673,19569.36005825674
88008,11831.66949375438
105207,24986.96340101031
106462,24468.857569088268
106106,16191.066609069492
79705,18371.06914867564
108193,17515.907490342026
89668,8005.0916222480255
86435,11845.945356475573
101281,11481.72672785096
104753,26996.32126361587
79004,17065.787812855793
89732,3034.4482915617436
89201,12768.958791567258
87282,12983.682671743083
101589,9444.430756706925
87352,11431.926058404259
103388,9599.982456612832
93619,17063.240629824217
101941,6545.5290654387245
106533,13527.829416185608
90018,24668.716165602145
101265,16135.145830905867
104255,22538.070730343283
80093,27119.889010429775
82433,7708.346506411807
77254,20582.47982570235
106400,29540.68660119066
79847,10218.082045996709
95735,29303.623519818957
106733,19884.44422754453
76318,19607.614702381
95966,17464.694472328898
101690,9685.605804687793
82845,15917.760161835373
96266,23103.065037459044
104175,28854.474163438084
97347,13964.29920315801
92730,47734.291110454265
84738,9039.45771100927
102596,6168.525343214491
78356,31074.79634137823
94062,31135.610362916355
101662,7014.316802932328
81715,29562.14208148206
103046,13306.903840255534
108133,7062.903185924631
96302,13268.784218067054
83859,22360.001415121704
104815,17340.68879131988
95903,26741.42147269588
79683,10448.484767788106
88888,20059.948624238983
80529,24067.220551402406
81898,73527.89216448509
83435,9910.26891823791
80448,13642.633808848495
79241,32152.38657006044
76056,20099.887709377028
76342,16851.197371283106
98238,9369.60586383224
85878,8106.231218872196
102846,10550.943549314432
90215,3929.199888706018
79635,60236.65518982056
77561,16702.93492518411
101151,13180.260724931031
93594,26470.71837591857
78703,37429.93226568872
87596,7697.638157800257
92572,19020.59128132838
90757,8030.317443068165
95881,19724.701567617933
98008,13408.561071622493
84805,9006.34502870855
100888,10282.23840532186
82504,15806.030370318458
82177,14979.922195719428
89472,34186.91877726912
82301,16974.72951437499
106483,8797.432526248756
79808,13153.213614292017
83412,16976.20080997687
89386,17365.51225664499
89889,20307.98977360971
108249,17082.720146049018
98252,8704.815095991413
83525,9793.34973323079
102595,9884.414763922106
94255,11581.056432856898
91259,26520.790433180635
99539,6938.898304928832
97379,24456.29636868083
104452,24757.681498784757
88479,11028.156981112128
95424,25430.41187186595
94732,48744.0439264303
89025,10324.11464091691
89497,38212.58507145416
92405,15014.001818655746
95346,16239.694432468703
91337,17511.649902476107
97739,13832.885022314198
81087,12340.402074959535
80661,10246.046935792678
105537,12726.496535534548
81073,27240.527291166392
102770,9782.526939784544
99299,9687.328926643551
77528,18863.765281973592
95278,31254.792660184416
106536,17434.01736667385
79421,14899.840206461553
105026,23912.450425610557
97887,11967.30835003699
106163,14400.756341206878
103242,10335.115725033816
103098,8186.917257668855
76195,15664.162861948127
103418,11159.349294275275
102091,12348.281142302618
102341,7307.515524555696
100315,21569.577451805108
100377,7784.217177871168
78857,21571.93770608556
93748,29813.290556649154
107891,9714.786350327686
77063,27055.468356985813
86916,8842.093704159566
108347,9893.112377054651
94475,18327.759165429597
100383,12677.015152820606
80618,33909.76984932121
98926,10142.878219056205
77228,16891.95689622193
106915,15116.390684923985
92594,11690.784649787338
80745,33991.919316702486
78361,11489.594959197693
95725,26236.37082742587
105171,7375.861835613819
87007,9808.802223083132
104121,15734.014915023165
92877,15514.75031380889
108335,44067.32250602235
101357,13518.828634795505
89325,9853.45846869886
103144,8037.016585702914
101413,6449.3364778762325
85182,11114.395823597777
84097,17519.582849533916
101970,5638.178041804033
98315,5162.393305238545
89048,10957.074721878069
106141,9153.288538570561
87105,16914.25931811067
88472,13935.69765211667
93361,15998.91708581667
87040,7896.400074235438
99831,11767.93133139876
95677,12643.202397972535
89770,6346.565579607568
77371,27030.625509700305
107143,18054.54646015712
100271,11817.831671473588
83905,11502.92518916534
101531,13934.865040224988
90617,8135.346974147052
83895,18307.575160884346
89453,14078.090966503029
106012,20721.852395284885
76381,18834.6966533735
106986,16039.353492568298
84143,12653.338256206589
91665,44450.752339668776
81350,13494.391173354074
80422,14018.983028864028
84794,6337.342462324931
81156,30482.964763547498
77082,34711.19616209589
97356,9195.510235926122
82730,17114.334783347316
99244,9691.201869700368
85538,15683.80711010127
101585,10986.754844809353
90288,9540.492782501422
98799,3186.2467964676916
93547,21217.43575197412
85142,9570.19195878701
82012,32073.974082315995
89654,15543.244766418125
102304,13399.320106977933
79288,42875.05931455307
77400,11452.47119233626
98597,6111.846695920121
103156,8525.008087246046
95446,27772.90553397994
97036,9132.859117862221
101401,8545.653981076191
80817,10559.099628002237
84078,6705.524468798919
95390,26916.266099879565
79883,23808.323437548403
104059,12679.67735704385
103041,11401.780940814322
81651,12794.81463217095
100432,10841.775670980682
84933,14374.514396057515
81600,19431.690248736126
78379,8046.645965326745
90816,7660.9246829246895
107414,9358.139503337581
105633,19672.477475039486
99508,7122.096139394079
100874,8082.8458709255965
104208,17627.017209690057
84774,12273.527527246933
96518,13001.458531916338
91543,21870.903617325635
107146,19948.21319391553
94426,16044.936128215231
99059,9564.282600917762
96640,8129.256700380478
81277,9385.687545802512
102409,12087.225960282052
104800,16350.010846110865
107498,18613.801906088647
90942,45583.7120948103
80202,24259.8228662666
76794,17075.965910818086
88973,13845.496913294071
91958,59301.46466335038
80562,20114.130904387875
103486,7651.16964833352
95237,15574.75882565608
105569,15069.309950705476
106560,26505.487373444852
107977,13370.428621908712
90076,16324.324667484418
93050,15973.747281171985
80609,28532.047611442238
88557,16019.654319814887
90894,18950.03356193204
83669,6548.135324793933
78849,16354.863728957938
101275,7632.566977207373
91858,7245.176957067676
96243,14579.642909942137
106227,25460.903391472108
105300,17117.36509832038
93065,41003.70681516276
78002,12106.004156233856
82500,13564.867496255776
78204,9561.648328502468
107851,9103.655117284434
86217,7194.739835098291
82662,7561.203735356947
93324,33834.340382140545
79680,12564.111502666803
104920,21986.97703781399
96735,12328.216739819538
89992,7880.485098752497
106961,25227.231750996558
80078,14333.806340677069
101429,10047.243365381908
95551,19553.20638295591
79937,54601.76750584752
80680,19329.728039206584
99448,11729.039231552193
93909,32409.746248976844
96888,9750.744316036928
104584,12157.319575948186
107289,20737.241040622448
84126,15568.23979315545
101282,10484.950470170597
92474,21556.130829116715
88871,16008.155186098767
107177,16757.29440167106
106026,14721.25463201857
96937,11776.149531234683
83543,6455.635623715102
81094,18693.779901776077
77503,21390.243688702052
85351,6165.00167521592
96000,16700.684488031846
87374,15906.59297830875
86394,19109.403644351503
108364,13015.35721170994
91441,29420.038464674533
97039,19301.990772007746
106685,11473.258979895138
95631,16650.302671565853
101883,8377.174474880536
78238,11071.729582386424
97508,9148.594057830678
98441,12396.791102687534
80066,22879.304661575017
79095,33584.815986755886
80007,12883.008787903624
100219,8599.253432966147
82511,9867.91476236493
89270,15403.261744028376
88713,9874.10373293376
100353,9838.73539477297
102841,4447.140058657095
90117,13977.52657096128
81549,48933.34853754703
82350,25858.382619024553
76546,34950.91515829731
81013,19112.125133730005
91240,16408.228074640527
91542,20175.757957966434
104518,13256.509418652066
93537,56263.13828708821
94372,24913.296192115988
104419,20219.523075870697
97636,13766.388860549503
96288,24818.91883782249
78717,10069.476905810468
105610,20489.395870624314
97754,17052.593781992124
81458,12336.33719597386
86931,18361.16245206759
90713,21792.459268400977
90909,30433.929994167655
77251,40364.084470199086
95081,10159.58693198322
95560,14950.778753447206
93288,16641.90360972705
105036,13328.11053035191
108490,10232.920436947796
96935,21230.51065570637
89373,13697.25385714046
98010,8651.155640721525
104699,21209.080036331747
86692,7860.622451917872
85024,7933.158924980685
79086,32267.0986563539
89939,12780.787227581483
79098,19104.321750629246
86141,17207.48061393201
105462,29667.197996114304
92870,32716.387635640127
92163,24193.43488929488
87481,16105.874254316768
83276,9864.596566124384
79356,24127.57819655522
103602,11715.96604643581
88460,10414.566885556838
100934,7812.961822957459
96659,6493.838402789817
83204,9315.84705240993
104621,19653.62858888451
84110,11797.517018986791
99265,12259.830431700388
79574,13834.452895690505
78186,11545.247164680764
87005,13857.297171278266
104043,15069.375398338847
81574,31778.928418023694
104091,10851.786489154489
77759,23242.04276967514
78181,11159.613577399501
96169,9651.274304005517
98267,19268.467943750613
97837,12667.425512379456
80133,17412.772968924186
98571,9964.682740208482
88628,20580.780162984673
78622,14733.721956302144
88678,11101.482658943
87278,15854.759544089013
86963,9793.203700778875
100350,6410.787597534961
78771,18197.95051486274
95935,18057.820500499907
107590,13205.221516378839
84458,14047.859934369531
85656,8952.375331010093
81611,3842.1623882055687
92638,22503.363159392993
87478,7991.617958294291
98407,3415.4361752614363
95581,10115.65857554949
100645,12034.202303095244
97184,7050.547496229141
84473,14458.513209055702
88951,6765.666755176697
100836,10288.087982372996
91338,58803.42643798291
94112,16092.454869573441
89882,16557.96470615503
97097,7389.0821690479415
99151,10719.42890109051
99607,9166.602056333966
78931,18344.9495872144
97805,6813.910940059942
97477,12872.211453101936
87819,18543.879036799197
76361,18958.45074398319
99201,29307.696426857274
103410,10900.825210990251
108436,14550.768300393112
105558,19362.45352705152
88025,7664.694641907167
101944,8057.77752922952
80786,25910.28218179581
84001,15055.71307516588
78304,22391.221387431
100501,14744.213389146335
99693,7741.693443508364
94557,18650.860235824926
82152,27321.34882245788
92039,38832.09551675382
83177,15549.880634698655
90726,8088.629373892719
82879,14023.040010306597
87378,16185.485495555393
91699,15658.296627713831
85500,18463.09162489365
97050,9827.629933295146
88754,5253.003817697098
79069,34647.10309801832
89329,17443.69613306011
102605,10623.979902245772
93090,17038.52319715133
108403,16590.104295128367
91391,18983.922297166788
80964,21242.118793667207
89444,24701.141095806146
84092,12221.483980018153
100617,10449.368105138983
107962,20013.70596859772
106640,7294.644768149787
95123,12929.90762511627
99114,6153.6675307741325
94461,21492.25598455523
88654,15698.48103457579
80421,17671.57359271921
78113,20156.312590918405
100558,7069.175791667693
78873,26790.84133300809
85480,10173.287300232538
103902,10493.91375900745
104816,20595.257154818115
89039,14318.078162694232
95169,16508.396436920102
93971,18536.81285033263
84450,20468.739792348813
80824,29768.85158248977
92545,15894.434247018682
89226,6509.302430326469
93873,20209.182667620047
85871,15677.404002240835
86343,11240.778626266336
93634,37918.03907039707
106942,9133.796887034807
82535,10685.503371482777
92259,18334.96951998961
88794,13487.725189891684
77385,35561.93212241864
76996,6650.978440588003
102708,8863.431786140169
81359,14651.561732150729
90486,3715.503008401009
100200,8323.670204316759
87970,13327.220334192967
107512,10792.716152442212
79078,27169.777563447067
108477,14109.065944057947
80312,32057.127554021095
82208,8469.26239835982
100695,12501.468379833335
99506,9620.425733808666
85773,15243.385822665223
101887,13358.515169997303
90129,11038.820279046786
84730,9271.471453313558
107601,22739.061018636803
89592,6328.6408125998805
84844,13410.889316117828
96938,15071.576904193866
84981,16180.571143362318
100698,13709.827808780065
103306,15500.989259202974
107175,24322.89978559294
95411,31750.70776920732
101169,14022.067649227409
99407,18982.318760319376
78248,14986.117991703566
79031,21436.939606147673
91040,18893.231404899765
76464,11726.336601198556
102813,7934.188467297956
86811,21116.759690826213
81191,29320.00271005675
78202,33203.785778022386
82471,12686.165947175696
103920,7026.664037943655
79904,25077.243880763424
95670,31011.027830054823
89931,10169.223058038555
92605,40476.33345279033
85695,19979.736634074692
98750,9872.990827395439
101284,10353.412932742005
91932,18664.992823493947
98623,10666.845035939672
82499,11084.830207420942
93193,26346.583290506544
106110,17626.162470227064
78500,26739.673588538066
89447,15965.464221544877
103373,18173.53590940279
87872,9406.087273968735
99425,13011.8520886381
96552,6044.813598443129
105787,12232.487603845966
82567,12536.685685131646
102894,7468.5695924547945
77641,14640.870324008187
100827,12055.39994151328
97712,15882.839807314049
95197,32549.195210080754
102993,11830.554772801428
94855,31873.158587047536
81534,16508.240931069195
95133,14051.816825081632
107468,5822.936378458086
86402,13031.629401530869
102666,11712.269014706048
92984,23835.67271126591
93891,9960.39174523327
94312,15525.682052556722
91959,40456.8918854319
91802,26425.023739919932
108175,15985.304445878088
78293,30785.624188850572
104991,9254.458275318966
104302,9942.819387199186
79807,14937.249491603812
87167,13739.252841151818
78620,22270.722389469214
81174,25690.110072703555
83125,8652.271835729616
103123,10672.189469898449
94065,19799.401351897683
78480,16502.973426206576
98280,9026.913027584153
83415,7810.920036248167
92297,120475.19814071669
100221,11177.012787035777
78829,14925.359104015686
93418,20569.05138138426
83424,10973.199663900377
101749,6493.706075544071
103456,9358.550435072233
88503,10912.662377626828
84931,15543.453250566019
107552,21720.573194242552
108037,11385.132728381064
94539,23763.837564911715
83697,8687.288153898407
87455,17571.892372549104
103044,7885.772692733294
104852,22820.010409890867
93437,40168.77247253605
92885,15830.479086333418
80922,18014.411632505657
102886,8476.036238612729
104586,16795.81519789869
81164,13103.288084825022
106074,16692.339239349647
87617,17171.695773513413
84513,14087.918122331284
96743,13180.239808493508
81209,19146.196184461165
95463,12121.896015225051
95457,18704.479379948338
101606,12088.193778682837
97485,29653.10669334207
91916,24379.384628321463
91629,42802.64700659386
84215,12797.140017663414
108190,10084.201143887994
88314,19800.21439712078
104526,17284.15200131151
82467,10693.952415469626
91827,30654.537834507726
77885,59407.00097508065
83459,8302.824481789154
98375,20004.10753429886
101233,11304.70692502829
97186,9901.51584253965
95520,18764.577909921754
95216,40736.69090423574
100878,5377.1763926471895
80031,29725.03418667762
106134,25369.458165076776
103526,6762.508372089894
104018,44398.44038104942
83920,9936.443479126225
88245,9712.73770935897
86248,8260.983998691863
86315,15679.118836171689
108157,30550.800059083802
102814,9191.890987532257
84371,10836.632019103723
95270,14660.759842456322
107670,19206.599527312883
78745,14157.92610401801
88772,11337.042988820825
82335,16958.39055224822
100049,9503.895966156064
84953,6969.77014989457
98948,17832.13243252174
95952,35567.185285136926
93638,23325.4898135781
91164,32716.387635640127
87627,19614.000994969767
89209,14772.876162978393
94140,19074.33354607659
86567,9380.160111344685
81451,22133.142597634494
94658,26142.63457704228
103969,8925.630911967872
90158,14622.764099931546
107712,14278.88934301504
102518,11518.17761773307
91367,28984.337445571422
78764,16289.42635701297
87411,13436.188526265105
80790,30829.764237043175
97848,15469.579759934399
97985,6277.241063297371
99323,6653.512086210769
96854,12006.804252050457
103917,6451.33488430493
86223,7740.326514983355
101812,8485.472912731806
102098,10261.8789166092
93414,11833.260856581166
86794,10095.236328340274
81508,29467.91312579182
105781,16116.787176244825
103758,8755.650209669699
100877,13408.142008389894
83075,16307.033295297788
100303,12969.119005876682
85269,14392.341275419582
95693,17998.21524731798
85891,18070.172173328185
85991,9667.234736798886
89378,10862.24139536987
79718,11334.088672969941
96415,13721.603317416928
87510,10808.245492148904
95579,14809.898920437057
96453,13457.100510368171
80182,30135.251133681813
103363,10180.110948239722
76430,20148.44334113947
86302,8031.107378741656
78876,12106.537940997081
106740,11344.543609939657
101855,12141.572112947817
78987,30692.315986184265
100155,15385.452825543925
76069,29768.132344002297
79889,19315.260158825775
104035,21298.463842779904
102533,7226.662727622354
85374,13496.725739365349
82210,24763.924041108145
81145,13379.555993562557
99738,12950.318343491743
98201,35645.91962003428
88630,8594.775142955958
94084,18764.66230316434
79771,21930.319485905165
91057,40377.79941773855
92492,17593.37957128953
103600,15771.007939531573
105315,31100.076561413374
106151,18507.336683086847
87426,6623.797892493839
85249,10399.013354614815
77379,7604.1041969200905
76190,11548.40631724168
89820,32629.045312732
92650,27230.647939571467
82906,17046.354074381525
104766,16790.746598164933
104673,18762.11074742584
103734,6506.75851075137
87652,13222.318065467036
107399,15815.830636615221
97222,18031.340911130952
100614,9374.946367971248
95807,30654.537834507726
88084,13830.096358671984
97997,14176.491356398932
83321,14493.790030482323
83002,14887.322325168745
103995,9673.213290192645
102305,7025.002728508055
97774,22941.31576190634
87737,11184.956974506098
102191,15387.422423201677
78470,23350.867620081994
81787,21337.50761214208
90975,38498.6323684452
76598,20677.821951306745
88308,10578.000792474533
105997,11346.859081332865
97095,20740.930534847903
100555,9346.158687233436
106628,22436.559319817912
84638,6430.472157008772
106752,23313.745106453298
88072,15762.564703099782
86734,12124.303455609843
105842,23493.25462837706
102037,18752.559020573848
96623,11355.348667765957
80943,12897.92461178242
107882,10265.946415125472
96069,9491.562255153007
86796,19077.69905365079
83234,15001.482549352459
85044,11439.186962391515
76183,29915.877258679608
102124,9444.217127880916
105963,11873.377807428342
108127,12341.57034492419
76435,58010.67240690161
89809,24914.776234870664
98129,11964.432471556867
95632,25548.177240102403
77264,20809.974570858198
102849,5467.8740948227805
106860,14926.00155527578
90177,8795.433578943323
104336,12675.31030924272
91068,20463.430439236603
85416,9529.487945421572
92720,18723.549265776357
105257,10474.766694838361
94524,15887.906300040624
87069,15596.894895501184
79026,16801.9629381315
100533,10455.897259523344
107396,7446.176727621928
77220,11624.23964565802
76863,11154.720998633335
89441,8467.229701813305
86301,17676.72992165373
82808,16976.36813892784
106681,13430.238390281722
100673,11328.763199620857
87115,9638.204164211977
84819,10096.661018220124
99889,12425.302510366111
100435,4173.698727003351
91329,15347.021957225354
105897,10961.889651581838
94788,20398.097031799643
96403,18727.75704127615
105780,24936.79161775038
81290,20509.674704945945
91689,17793.77776123276
93660,47309.643043076576
84018,15336.399175772409
79166,20781.462663086775
99850,12832.273813872507
89900,15383.615480953476
76628,25847.1674937637
99136,10935.60374353762
89388,13696.027740817195
86441,16086.930645344117
100362,8091.1411093236775
99493,10267.02805888964
108082,13977.849202417745
94759,23274.633268988473
91954,27127.27864044353
90378,16370.448580079747
86126,19832.648640215433
92990,17117.70025145538
80507,17664.3995349699
105394,20764.190125250763
80679,11350.914967122955
94014,20342.38836261848
78092,27330.49570626147
92725,9639.666096326291
104609,6207.3607060339555
89940,20018.698300193268
84337,15835.854534389042
80392,18349.683018680156
90992,45895.415276132844
88342,9797.38279041921
83193,8079.886653482126
83080,26451.002893096615
87197,16607.30535836006
106043,9097.835762080987
81316,13467.262426714204
105197,42138.23491321864
86103,11273.06582418047
107819,33655.422264063316
94911,16981.152701249997
76597,32783.08651732249
96614,8561.01026195336
102197,6446.636149346762
104617,7217.269776429123
101445,9261.903707001964
94521,52408.4351909806
107290,17414.69466549069
93099,23979.451261771657
82179,39668.551451759704
96268,27238.415183341003
83202,15635.174946768499
101568,7232.00097951133
89145,7695.531401859427
82718,6357.2488323936595
84595,16598.455370291038
86633,12953.943580747013
91925,29606.324578333984
100357,8680.210547326002
93684,19637.588657818204
106465,44017.29026011137
84631,15821.50695835201
97796,10461.769748504274
82836,11313.54903499053
81314,56025.79520655971
96868,19406.57472653767
94329,22228.134967339593
85728,6854.596269807975
78259,16892.79063967368
107084,20079.58690458492
96134,9215.746819323645
81583,28963.10276942881
104264,16486.130834552892
86202,10917.284564049633
102867,8012.371424352507
83461,12032.744945994824
77589,14779.995833098808
94394,16544.41954222639
87588,10092.98584359865
98769,12666.131165961304
76735,21504.907504105195
105592,12321.909856770711
95260,17331.299402113196
82699,7879.2190168825155
95827,27928.629603023768
89294,9489.462199169995
90853,13904.073021214474
86522,9931.093936481853
80958,29316.23858113095
94038,29051.888790721572
88512,8189.0447991492265
80219,10595.571061762226
86063,3430.4494077691093
87724,7985.3412793922635
88835,13153.340718591018
105687,17227.645780118717
83567,11212.586518043705
106584,22315.935896586467
98492,6525.76798279719
94494,19665.13574023783
89061,6310.351835081506
103125,12150.98392492284
103883,11979.790811015295
80430,11008.077823743495
95544,30451.9586164505
105136,56416.38427648086
105560,8442.678670230265
108397,27463.378072457308
82236,43940.25443429753
89477,14547.637307608995
98106,6883.228708595008
85996,6251.379707376953
103439,14014.5757852694
90831,7754.662778607883
100746,13260.795274944885
81518,11468.609097687078
98610,9725.061084088635
100644,13856.874986544808
105486,14016.072624253839
79765,15822.129743885229
107609,10297.901799629073
85407,13359.877265409232
81527,26713.200955149976
80955,35178.50683477442
79400,21898.303725399557
101238,9778.099911989004
87024,18241.755005033046
88662,9129.984273987715
107983,24369.499265921022
93662,27624.575124236144
81557,26378.625246844196
94520,16142.908130250553
97010,14559.749539855662
77628,28214.758179411936
89561,14667.05307409474
104218,15868.788686566379
99839,9210.044378319373
87279,10826.823472354501
93760,19064.465533958242
89551,7667.871118634127
82714,16963.168158731885
98166,19695.50619692549
83812,10620.839336501538
102617,6871.600649808448
76869,16654.520625036545
103735,16916.04299643992
94201,21175.19433122293
107893,17453.975709226375
78651,12592.988404494294
85246,13147.421477547876
81194,25877.55656707091
81133,33479.28327514271
95611,32623.988420494912
93004,14532.075747709114
81826,41173.90894923093
100157,13051.313151152493
103768,15288.579422024954
93350,16388.820102916994
76901,22080.21615635961
88742,11278.02741996243
102866,10452.808663900389
76438,28629.89328677849
86105,9852.502216267421
107506,24998.085233616963
108520,8667.113424134632
106613,10720.91839410496
94164,41804.610209601015
100964,10781.27043786813
92769,12364.520230666622
82221,10784.108660590375
98686,24963.323636932837
79762,19201.23759839099
84645,19100.352486278254
107656,21216.053382500457
97538,16915.89028033783
99552,24370.098909307704
102157,10812.422198364024
80935,11216.096053218214
100578,11754.221943749992
94686,24705.35665123679
93268,46467.943539379805
91842,23421.87355700664
95609,34345.64048858963
91576,21935.97538384406
93139,44928.500278326304
101030,7621.162457201113
80172,43331.51797301179
106262,16430.731678909422
101562,9692.424131645006
102273,2321.3344885831016
87102,5216.019361096458
78491,18140.511522746303
90631,7668.183835439408
94672,20280.80952104733
77261,54991.349715032724
80434,16137.70640057103
86840,8781.347909739308
95011,24950.555051083127
90870,10209.576157623613
97999,10237.40591846644
77016,44030.955787392515
96931,17507.241082109256
85215,9363.96797388351
105268,16589.59595511794
99519,6732.720954190055
104056,17947.601538235915
91117,53489.52248005149
107099,23091.375359510283
80475,12646.204903185719
76216,33126.77395287459
93207,25593.110108609213
105166,9799.050078480941
107209,18781.752095710603
100109,9430.146647783959
87232,13762.287095853611
102624,12017.034492708754
81948,9305.654927316256
93625,41691.036328068825
90334,9449.241917081497
79878,13983.447050836732
105653,18955.589244312017
108014,12857.691140272567
105491,22191.584424358975
87064,14143.062184309909
106773,15701.744367416779
93489,12272.38304052315
89490,21050.59784090036
100771,13294.454945338559
100803,12113.9115970098
92144,15393.454564531175
88632,10749.113066046433
78778,17405.01707011924
99308,9791.375491857965
77161,15582.691544284144
97501,9548.6154172355
100933,10981.447102768518
77489,29237.254304950206
84309,10549.392996817696
108040,7821.442864623768
97159,18101.92531742654
95779,15245.436947614624
89650,14498.628425979761
